seed,time,node,split,accuracy,macro_f1
7,0,SA02,test,0.4154411852359772,0.298639378557644
7,0,SA03,test,0.37867647409439087,0.27466666666666667
7,0,SA09,test,0.37867647409439087,0.28379789040711717
7,0,SA12,test,0.3272058963775635,0.25053075359482047
7,0,SA13,test,0.37132352590560913,0.2707774798927614
7,0,SA14,test,0.37867647409439087,0.27930639825658876
7,0,SA15,test,0.4285714328289032,0.3
7,0,SA22,test,0.4007352888584137,0.28608923884514437
7,0,SE11,test,0.0,0.0
7,0,SE14,test,0.0078125,0.007751937984496124
7,900,SA02,test,0.5477941036224365,0.5126939043041293
7,900,SA03,test,0.6029411554336548,0.6015625
7,900,SA09,test,0.595588207244873,0.5875379101185553
7,900,SA12,test,0.6213235259056091,0.6156663694354894
7,900,SA13,test,0.49632352590560913,0.4933032375616986
7,900,SA14,test,0.41911765933036804,0.41376111747694655
7,900,SA15,test,0.5289575457572937,0.5129177457146381
7,900,SA22,test,0.6029411554336548,0.5986885245901639
7,900,SE11,test,0.4453125,0.3081081081081081
7,900,SE14,test,0.9140625,0.4775510204081633
7,1800,SA02,test,0.7389705777168274,0.7316249530982921
7,1800,SA03,test,0.7867646813392639,0.7750784145993727
7,1800,SA09,test,0.7573529481887817,0.71580547112462
7,1800,SA12,test,0.8676470518112183,0.8544157002676183
7,1800,SA13,test,0.591911792755127,0.503085962573446
7,1800,SA14,test,0.7610294222831726,0.7424805185347025
7,1800,SA15,test,0.6679536700248718,0.6643055220641427
7,1800,SA22,test,0.6911764740943909,0.6891428571428572
7,1800,SE11,test,0.953125,0.488
7,1800,SE14,test,1.0,0.5
7,2700,SA02,test,0.7463235259056091,0.7404257084768266
7,2700,SA03,test,0.8125,0.8003885171595079
7,2700,SA09,test,0.8198529481887817,0.8023226495409579
7,2700,SA12,test,0.8492646813392639,0.8368612764961454
7,2700,SA13,test,0.75,0.6895810955961332
7,2700,SA14,test,0.8308823704719543,0.8216139150270887
7,2700,SA15,test,0.6949806809425354,0.686743114350016
7,2700,SA22,test,0.8051470518112183,0.7840590781767252
7,2700,SE11,test,1.0,0.5
7,2700,SE14,test,0.953125,0.488
7,3600,SA02,test,0.7463235259056091,0.7391848135743966
7,3600,SA03,test,0.8235294222831726,0.81101268021539
7,3600,SA09,test,0.8198529481887817,0.8050293304466127
7,3600,SA12,test,0.8786764740943909,0.8708396287502698
7,3600,SA13,test,0.7683823704719543,0.7179677084876315
7,3600,SA14,test,0.8051470518112183,0.7881713320108735
7,3600,SA15,test,0.7258687019348145,0.7113957028736444
7,3600,SA22,test,0.8051470518112183,0.7871957250195593
7,3600,SE11,test,0.96875,0.49206349206349204
7,3600,SE14,test,0.8671875,0.46443514644351463
7,4500,SA02,test,0.7389705777168274,0.730936955764542
7,4500,SA03,test,0.8345588445663452,0.820945303471379
7,4500,SA09,test,0.8235294222831726,0.8102325581395349
7,4500,SA12,test,0.8786764740943909,0.8708396287502698
7,4500,SA13,test,0.8566176295280457,0.8418958193606081
7,4500,SA14,test,0.8198529481887817,0.806680881307747
7,4500,SA15,test,0.7220077514648438,0.7088797302360434
7,4500,SA22,test,0.8014705777168274,0.7816235504014273
7,4500,SE11,test,0.8828125,0.46887966804979253
7,4500,SE14,test,0.828125,0.452991452991453
7,5400,SA02,test,0.7610294222831726,0.7523219814241486
7,5400,SA03,test,0.8345588445663452,0.8193171250166069
7,5400,SA09,test,0.8235294222831726,0.8102325581395349
7,5400,SA12,test,0.9007353186607361,0.8899923605805959
7,5400,SA13,test,0.845588207244873,0.8301516503122213
7,5400,SA14,test,0.8235294222831726,0.81101268021539
7,5400,SA15,test,0.7335907220840454,0.719525401384246
7,5400,SA22,test,0.8014705777168274,0.7816235504014273
7,5400,SE11,test,0.8125,0.4482758620689655
7,5400,SE14,test,0.8359375,0.4553191489361702
7,6300,SA02,test,0.75,0.7372130029552171
7,6300,SA03,test,0.8345588445663452,0.82014547057527
7,6300,SA09,test,0.8235294222831726,0.8094237169381677
7,6300,SA12,test,0.8897058963775635,0.8786797502230151
7,6300,SA13,test,0.8529411554336548,0.8382396669640202
7,6300,SA14,test,0.8235294222831726,0.8102325581395349
7,6300,SA15,test,0.760617733001709,0.7445271732213313
7,6300,SA22,test,0.8051470518112183,0.7861857229728728
7,6300,SE11,test,0.84375,0.4576271186440678
7,6300,SE14,test,0.8359375,0.4553191489361702
7,7200,SA02,test,0.75,0.7389340560072268
7,7200,SA03,test,0.8345588445663452,0.820945303471379
7,7200,SA09,test,0.841911792755127,0.8256800059616961
7,7200,SA12,test,0.904411792755127,0.8932367149758454
