seed,time,node,split,accuracy,macro_f1
7,0,a,test,0.12165963649749756,0.061953450280288626
7,0,b,test,0.20142950117588043,0.06306528109961858
7,0,c,test,0.23376622796058655,0.1429283954706235
7,0,d,test,0.14996495842933655,0.07429599770282741
7,0,e,test,0.1988227665424347,0.09538858143377084
7,0,f,test,0.1979547142982483,0.09666012407591397
7,0,g,test,0.16420911252498627,0.1009774066694195
7,0,h,test,0.17192982137203217,0.10669397148301062
7,0,i,test,0.15134099125862122,0.0926768154023423
7,900,a,test,0.3614627420902252,0.233004808612854
7,900,b,test,0.37491878867149353,0.232578374792507
7,900,c,test,0.35353535413742065,0.19855944957003382
7,900,d,test,0.3763139545917511,0.20985036214060024
7,900,e,test,0.4257684648036957,0.2795765818607823
7,900,f,test,0.41417092084884644,0.35754849516921694
7,900,g,test,0.35254693031311035,0.17439566992339803
7,900,h,test,0.3319298326969147,0.1768689631881121
7,900,i,test,0.38952746987342834,0.25239121051320185
7,1800,a,test,0.42405062913894653,0.2983881954009932
7,1800,b,test,0.28525015711784363,0.1614183511749309
7,1800,c,test,0.33549782633781433,0.17341162128839807
7,1800,d,test,0.37281009554862976,0.19768608764421047
7,1800,e,test,0.4460431635379791,0.28387629052813734
7,1800,f,test,0.39517897367477417,0.3648766113431608
7,1800,g,test,0.3471849858760834,0.1773478151706174
7,1800,h,test,0.36912280321121216,0.23562923247437992
7,1800,i,test,0.4220944941043854,0.2773231181513098
7,2700,a,test,0.4360056221485138,0.3223355718161238
7,2700,b,test,0.439246267080307,0.27845168648711865
7,2700,c,test,0.3874458968639374,0.2622886052541121
7,2700,d,test,0.3896285891532898,0.26744157809442487
7,2700,e,test,0.4087638854980469,0.2694991171124533
7,2700,f,test,0.3820306658744812,0.30961463932593153
7,2700,g,test,0.35053619742393494,0.19093512432406964
7,2700,h,test,0.3824561536312103,0.270994290994291
7,2700,i,test,0.44508302211761475,0.30033226518943823
7,3600,a,test,0.4261603355407715,0.28542738431931886
7,3600,b,test,0.41910332441329956,0.26714443743408
7,3600,c,test,0.3564213514328003,0.2335141434037582
7,3600,d,test,0.36860546469688416,0.18907702513163663
7,3600,e,test,0.5094833374023438,0.3887005891660041
7,3600,f,test,0.3834916055202484,0.315886533985468
7,3600,g,test,0.35723862051963806,0.19932430204103882
7,3600,h,test,0.4582456052303314,0.35359376433879897
7,3600,i,test,0.4137931168079376,0.26898386608992164
7,4500,a,test,0.47046414017677307,0.41711844466055087
7,4500,b,test,0.4087069630622864,0.3019175546904038
7,4500,c,test,0.4047619104385376,0.28487234142292667
7,4500,d,test,0.37561318278312683,0.2009566807518364
7,4500,e,test,0.4715500473976135,0.35143872995503184
7,4500,f,test,0.4097881615161896,0.3513790501320961
7,4500,g,test,0.3693029582500458,0.21931365781579804
7,4500,h,test,0.4975438714027405,0.38842785975473665
7,4500,i,test,0.44763728976249695,0.31523907485826125
7,5400,a,test,0.502812922000885,0.4263458619287393
7,5400,b,test,0.4424951374530792,0.3052604499057194
7,5400,c,test,0.40909090638160706,0.2917767786809256
7,5400,d,test,0.4029432237148285,0.27742003530756226
7,5400,e,test,0.5114454030990601,0.4014294744703289
7,5400,f,test,0.4331628978252411,0.34180148284361866
7,5400,g,test,0.36997318267822266,0.2233132051306992
7,5400,h,test,0.43017545342445374,0.33067927851802076
7,5400,i,test,0.4648786783218384,0.3649499223406418
7,6300,a,test,0.4697608947753906,0.3999721275397136
7,6300,b,test,0.45354124903678894,0.2896149724737462
7,6300,c,test,0.3982684016227722,0.2843736788838748
7,6300,d,test,0.439383327960968,0.3056866900551345
7,6300,e,test,0.508175253868103,0.42433093085299206
7,6300,f,test,0.5098612308502197,0.45702969125121956
7,6300,g,test,0.3739946484565735,0.22817901359740633
7,6300,h,test,0.4589473605155945,0.3785761861677248
