board_id,current_a,measured_role,relative_time_s,sample_index
f5ea5fa8fcfa5209,0.00114141699,initiator,30.14,1507
f5ea5fa8fcfa5209,0.00118261447,initiator,30.16,1508
f5ea5fa8fcfa5209,0.00115637948,initiator,30.18,1509
f5ea5fa8fcfa5209,0.00105930921,initiator,30.2,1510
f5ea5fa8fcfa5209,0.00112769943,initiator,30.22,1511
f5ea5fa8fcfa5209,0.00117729136,initiator,30.24,1512
f5ea5fa8fcfa5209,0.0010778214,initiator,30.26,1513
f5ea5fa8fcfa5209,0.00115882489,initiator,30.28,1514
f5ea5fa8fcfa5209,0.00118861768,initiator,30.3,1515
f5ea5fa8fcfa5209,0.00111102894,initiator,30.32,1516
f5ea5fa8fcfa5209,0.00120327125,initiator,30.34,1517
f5ea5fa8fcfa5209,0.00120481745,initiator,30.36,1518
f5ea5fa8fcfa5209,0.00111677636,initiator,30.38,1519
f5ea5fa8fcfa5209,0.00119211021,initiator,30.4,1520
f5ea5fa8fcfa5209,0.00121091789,initiator,30.42,1521
f5ea5fa8fcfa5209,0.00112731239,initiator,30.44,1522
f5ea5fa8fcfa5209,0.00118495617,initiator,30.46,1523
f5ea5fa8fcfa5209,0.00120433804,initiator,30.48,1524
f5ea5fa8fcfa5209,0.0011190044,initiator,30.5,1525
f5ea5fa8fcfa5209,0.00118141572,initiator,30.52,1526
f5ea5fa8fcfa5209,0.00122313149,initiator,30.54,1527
f5ea5fa8fcfa5209,0.00112453573,initiator,30.56,1528
f5ea5fa8fcfa5209,0.00117617166,initiator,30.58,1529
f5ea5fa8fcfa5209,0.00120994843,initiator,30.6,1530
f5ea5fa8fcfa5209,0.0011232878,initiator,30.62,1531
f5ea5fa8fcfa5209,0.00118199281,initiator,30.64,1532
f5ea5fa8fcfa5209,0.00120819609,initiator,30.66,1533
f5ea5fa8fcfa5209,0.00111482923,initiator,30.68,1534
f5ea5fa8fcfa5209,0.00115213208,initiator,30.7,1535
f5ea5fa8fcfa5209,0.00120107446,initiator,30.72,1536
f5ea5fa8fcfa5209,0.00113763592,initiator,30.74,1537
f5ea5fa8fcfa5209,0.00112858047,initiator,30.76,1538
f5ea5fa8fcfa5209,0.00120486548,initiator,30.78,1539
f5ea5fa8fcfa5209,0.00112468064,initiator,30.8,1540
f5ea5fa8fcfa5209,0.00113836093,initiator,30.82,1541
f5ea5fa8fcfa5209,0.00122639716,initiator,30.84,1542
f5ea5fa8fcfa5209,0.0011197977,initiator,30.86,1543
f5ea5fa8fcfa5209,0.00108773855,initiator,30.88,1544
f5ea5fa8fcfa5209,0.00114591544,initiator,30.9,1545
f5ea5fa8fcfa5209,0.00105468217,initiator,30.92,1546
f5ea5fa8fcfa5209,0.00107038136,initiator,30.94,1547
f5ea5fa8fcfa5209,0.00115904873,initiator,30.96,1548
f5ea5fa8fcfa5209,0.00109111198,initiator,30.98,1549
f5ea5fa8fcfa5209,0.00108963233,initiator,31,1550
f5ea5fa8fcfa5209,0.00119023622,initiator,31.02,1551
f5ea5fa8fcfa5209,0.00113927101,initiator,31.04,1552
f5ea5fa8fcfa5209,0.00110974512,initiator,31.06,1553
f5ea5fa8fcfa5209,0.00124195803,initiator,31.08,1554
f5ea5fa8fcfa5209,0.00111576408,initiator,31.1,1555
f5ea5fa8fcfa5209,0.00111580493,initiator,31.12,1556
f5ea5fa8fcfa5209,0.0012199451,initiator,31.14,1557
f5ea5fa8fcfa5209,0.00112369347,initiator,31.16,1558
f5ea5fa8fcfa5209,0.00110543661,initiator,31.18,1559
f5ea5fa8fcfa5209,0.0012085866,initiator,31.2,1560
f5ea5fa8fcfa5209,0.00111960256,initiator,31.22,1561
f5ea5fa8fcfa5209,0.00111513826,initiator,31.24,1562
f5ea5fa8fcfa5209,0.00120233258,initiator,31.26,1563
f5ea5fa8fcfa5209,0.00112641041,initiator,31.28,1564
f5ea5fa8fcfa5209,0.00110431472,initiator,31.3,1565
f5ea5fa8fcfa5209,0.00121275148,initiator,31.32,1566
f5ea5fa8fcfa5209,0.00113398957,initiator,31.34,1567
f5ea5fa8fcfa5209,0.00111471221,initiator,31.36,1568
f5ea5fa8fcfa5209,0.00120401998,initiator,31.38,1569
f5ea5fa8fcfa5209,0.00112743404,initiator,31.4,1570
f5ea5fa8fcfa5209,0.0010961984,initiator,31.42,1571
f5ea5fa8fcfa5209,0.00123426244,initiator,31.44,1572
f5ea5fa8fcfa5209,0.00111936864,initiator,31.46,1573
f5ea5fa8fcfa5209,0.00111082222,initiator,31.48,1574
f5ea5fa8fcfa5209,0.00120627905,initiator,31.5,1575
f5ea5fa8fcfa5209,0.00112913348,initiator,31.52,1576
f5ea5fa8fcfa5209,0.00111949689,initiator,31.54,1577
f5ea5fa8fcfa5209,0.00115509613,initiator,31.56,1578
f5ea5fa8fcfa5209,0.00106450789,initiator,31.58,1579
f5ea5fa8fcfa5209,0.00104196741,initiator,31.6,1580
f5ea5fa8fcfa5209,0.00115008703,initiator,31.62,1581
f5ea5fa8fcfa5209,0.00108981972,initiator,31.64,1582
f5ea5fa8fcfa5209,0.001077856,initiator,31.66,1583
f5ea5fa8fcfa5209,0.00117831788,initiator,31.68,1584
f5ea5fa8fcfa5209,0.00111588908,initiator,31.7,1585
f5ea5fa8fcfa5209,0.00110286308,initiator,31.72,1586
f5ea5fa8fcfa5209,0.0012116422,initiator,31.74,1587
f5ea5fa8fcfa5209,0.00111688157,initiator,31.76,1588
f5ea5fa8fcfa5209,0.00111096968,initiator,31.78,1589
f5ea5fa8fcfa5209,0.0012024335,initiator,31.8,1590
f5ea5fa8fcfa5209,0.00112491421,initiator,31.82,1591
f5ea5fa8fcfa5209,0.00112727813,initiator,31.84,1592
f5ea5fa8fcfa5209,0.0012004572,initiator,31.86,1593
f5ea5fa8fcfa5209,0.00113602247,initiator,31.88,1594
f5ea5fa8fcfa5209,0.00110494667,initiator,31.9,1595
f5ea5fa8fcfa5209,0.0011953312,initiator,31.92,1596
f5ea5fa8fcfa5209,0.00115424461,initiator,31.94,1597
f5ea5fa8fcfa5209,0.00110699578,initiator,31.96,1598
f5ea5fa8fcfa5209,0.00119909711,initiator,31.98,1599
f5ea5fa8fcfa5209,0.00114630514,initiator,32,1600
f5ea5fa8fcfa5209,0.00110886432,initiator,32.02,1601
f5ea5fa8fcfa5209,0.00121598335,initiator,32.04,1602
f5ea5fa8fcfa5209,0.00116004747,initiator,32.06,1603
f5ea5fa8fcfa5209,0.00112900663,initiator,32.08,1604
f5ea5fa8fcfa5209,0.00119351914,initiator,32.1,1605
f5ea5fa8fcfa5209,0.0011673411,initiator,32.12,1606
f5ea5fa8fcfa5209,0.00112040732,initiator,32.14,1607
f5ea5fa8fcfa5209,0.00119900961,initiator,32.16,1608
f5ea5fa8fcfa5209,0.001176941,initiator,32.18,1609
f5ea5fa8fcfa5209,0.00110806952,initiator,32.2,1610
f5ea5fa8fcfa5209,0.00119379761,initiator,32.22,1611
f5ea5fa8fcfa5209,0.00117653243,initiator,32.24,1612
f5ea5fa8fcfa5209,0.00106446958,initiator,32.26,1613
f5ea5fa8fcfa5209,0.00113562582,initiator,32.28,1614
f5ea5fa8fcfa5209,0.00111228127,initiator,32.3,1615
f5ea5fa8fcfa5209,0.00102813954,initiator,32.32,1616
f5ea5fa8fcfa5209,0.00115490214,initiator,32.34,1617
f5ea5fa8fcfa5209,0.00116048151,initiator,32.36,1618
f5ea5fa8fcfa5209,0.00108555774,initiator,32.38,1619
f5ea5fa8fcfa5209,0.00117413622,initiator,32.4,1620
f5ea5fa8fcfa5209,0.00119768876,initiator,32.42,1621
f5ea5fa8fcfa5209,0.00112087376,initiator,32.44,1622
f5ea5fa8fcfa5209,0.00120024215,initiator,32.46,1623
f5ea5fa8fcfa5209,0.00119901818,initiator,32.48,1624
f5ea5fa8fcfa5209,0.00111306855,initiator,32.5,1625
f5ea5fa8fcfa5209,0.00119175835,initiator,32.52,1626
f5ea5fa8fcfa5209,0.00122078192,initiator,32.54,1627
f5ea5fa8fcfa5209,0.00109826706,initiator,32.56,1628
f5ea5fa8fcfa5209,0.00120280064,initiator,32.58,1629
f5ea5fa8fcfa5209,0.00120114413,initiator,32.6,1630
f5ea5fa8fcfa5209,0.00110827705,initiator,32.62,1631
f5ea5fa8fcfa5209,0.00120151868,initiator,32.64,1632
f5ea5fa8fcfa5209,0.00121553126,initiator,32.66,1633
f5ea5fa8fcfa5209,0.00110260497,initiator,32.68,1634
f5ea5fa8fcfa5209,0.0011999521,initiator,32.7,1635
f5ea5fa8fcfa5209,0.00120679965,initiator,32.72,1636
f5ea5fa8fcfa5209,0.0011249965,initiator,32.74,1637
f5ea5fa8fcfa5209,0.00118832925,initiator,32.76,1638
f5ea5fa8fcfa5209,0.00121396017,initiator,32.78,1639
f5ea5fa8fcfa5209,0.00109743245,initiator,32.8,1640
f5ea5fa8fcfa5209,0.00120133823,initiator,32.82,1641
f5ea5fa8fcfa5209,0.0012167836,initiator,32.84,1642
f5ea5fa8fcfa5209,0.00111003598,initiator,32.86,1643
f5ea5fa8fcfa5209,0.00119131286,initiator,32.88,1644
f5ea5fa8fcfa5209,0.00121685894,initiator,32.9,1645
f5ea5fa8fcfa5209,0.00110421576,initiator,32.92,1646
f5ea5fa8fcfa5209,0.00115888773,initiator,32.94,1647
f5ea5fa8fcfa5209,0.00114104708,initiator,32.96,1648
f5ea5fa8fcfa5209,0.00104083626,initiator,32.98,1649
f5ea5fa8fcfa5209,0.00113950204,initiator,33,1650
f5ea5fa8fcfa5209,0.00115006399,initiator,33.02,1651
f5ea5fa8fcfa5209,0.00109544758,initiator,33.04,1652
f5ea5fa8fcfa5209,0.0011703372,initiator,33.06,1653
f5ea5fa8fcfa5209,0.00122101051,initiator,33.08,1654
f5ea5fa8fcfa5209,0.00110620375,initiator,33.1,1655
f5ea5fa8fcfa5209,0.00119273927,initiator,33.12,1656
f5ea5fa8fcfa5209,0.00122446565,initiator,33.14,1657
f5ea5fa8fcfa5209,0.00111755519,initiator,33.16,1658
f5ea5fa8fcfa5209,0.00119465527,initiator,33.18,1659
f5ea5fa8fcfa5209,0.00121041568,initiator,33.2,1660
f5ea5fa8fcfa5209,0.00110938725,initiator,33.22,1661
f5ea5fa8fcfa5209,0.00120516873,initiator,33.24,1662
f5ea5fa8fcfa5209,0.00120984299,initiator,33.26,1663
f5ea5fa8fcfa5209,0.00111592693,initiator,33.28,1664
f5ea5fa8fcfa5209,0.00118887821,initiator,33.3,1665
f5ea5fa8fcfa5209,0.00121004102,initiator,33.32,1666
f5ea5fa8fcfa5209,0.00112935038,initiator,33.34,1667
f5ea5fa8fcfa5209,0.00119198821,initiator,33.36,1668
f5ea5fa8fcfa5209,0.00120928025,initiator,33.38,1669
f5ea5fa8fcfa5209,0.00112023463,initiator,33.4,1670
f5ea5fa8fcfa5209,0.00118208228,initiator,33.42,1671
f5ea5fa8fcfa5209,0.00122397479,initiator,33.44,1672
f5ea5fa8fcfa5209,0.0011199286,initiator,33.46,1673
f5ea5fa8fcfa5209,0.00119385826,initiator,33.48,1674
f5ea5fa8fcfa5209,0.00121332498,initiator,33.5,1675
f5ea5fa8fcfa5209,0.00111641848,initiator,33.52,1676
f5ea5fa8fcfa5209,0.00121227196,initiator,33.54,1677
f5ea5fa8fcfa5209,0.00119980939,initiator,33.56,1678
f5ea5fa8fcfa5209,0.00112175027,initiator,33.58,1679
f5ea5fa8fcfa5209,0.0011885583,initiator,33.6,1680
f5ea5fa8fcfa5209,0.00120800824,initiator,33.62,1681
f5ea5fa8fcfa5209,0.00109883328,initiator,33.64,1682
f5ea5fa8fcfa5209,0.00113276328,initiator,33.66,1683
f5ea5fa8fcfa5209,0.00114146561,initiator,33.68,1684
f5ea5fa8fcfa5209,0.00104297726,initiator,33.7,1685
f5ea5fa8fcfa5209,0.0011320767,initiator,33.72,1686
f5ea5fa8fcfa5209,0.00118572921,initiator,33.74,1687
f5ea5fa8fcfa5209,0.0010973049,initiator,33.76,1688
f5ea5fa8fcfa5209,0.00117056337,initiator,33.78,1689
f5ea5fa8fcfa5209,0.00120784018,initiator,33.8,1690
f5ea5fa8fcfa5209,0.00111679986,initiator,33.82,1691
f5ea5fa8fcfa5209,0.00120964541,initiator,33.84,1692
f5ea5fa8fcfa5209,0.0012004278,initiator,33.86,1693
f5ea5fa8fcfa5209,0.00112077862,initiator,33.88,1694
f5ea5fa8fcfa5209,0.00118824059,initiator,33.9,1695
f5ea5fa8fcfa5209,0.00120893695,initiator,33.92,1696
f5ea5fa8fcfa5209,0.00112659201,initiator,33.94,1697
f5ea5fa8fcfa5209,0.00119462436,initiator,33.96,1698
f5ea5fa8fcfa5209,0.00120060686,initiator,33.98,1699
f5ea5fa8fcfa5209,0.00112583216,initiator,34,1700
f5ea5fa8fcfa5209,0.00117569851,initiator,34.02,1701
f5ea5fa8fcfa5209,0.00123212039,initiator,34.04,1702
f5ea5fa8fcfa5209,0.00110562435,initiator,34.06,1703
f5ea5fa8fcfa5209,0.00120742212,initiator,34.08,1704
f5ea5fa8fcfa5209,0.00120408573,initiator,34.1,1705
f5ea5fa8fcfa5209,0.00112518898,initiator,34.12,1706
f5ea5fa8fcfa5209,0.00118413694,initiator,34.14,1707
f5ea5fa8fcfa5209,0.00120642662,initiator,34.16,1708
f5ea5fa8fcfa5209,0.00112151138,initiator,34.18,1709
f5ea5fa8fcfa5209,0.00116099598,initiator,34.2,1710
f5ea5fa8fcfa5209,0.001198228,initiator,34.22,1711
f5ea5fa8fcfa5209,0.00113896129,initiator,34.24,1712
f5ea5fa8fcfa5209,0.00114064592,initiator,34.26,1713
f5ea5fa8fcfa5209,0.00120874563,initiator,34.28,1714
f5ea5fa8fcfa5209,0.00111824872,initiator,34.3,1715
f5ea5fa8fcfa5209,0.00109454757,initiator,34.32,1716
f5ea5fa8fcfa5209,0.00116737779,initiator,34.34,1717
f5ea5fa8fcfa5209,0.00105445335,initiator,34.36,1718
f5ea5fa8fcfa5209,0.00107024525,initiator,34.38,1719
f5ea5fa8fcfa5209,0.00114395361,initiator,34.4,1720
f5ea5fa8fcfa5209,0.00109321641,initiator,34.42,1721
f5ea5fa8fcfa5209,0.00112328861,initiator,34.44,1722
f5ea5fa8fcfa5209,0.00119141043,initiator,34.46,1723
f5ea5fa8fcfa5209,0.00111626894,initiator,34.48,1724
f5ea5fa8fcfa5209,0.00111739454,initiator,34.5,1725
f5ea5fa8fcfa5209,0.00120856901,initiator,34.52,1726
f5ea5fa8fcfa5209,0.00114050923,initiator,34.54,1727
f5ea5fa8fcfa5209,0.00111379437,initiator,34.56,1728
f5ea5fa8fcfa5209,0.00120148337,initiator,34.58,1729
f5ea5fa8fcfa5209,0.00112166127,initiator,34.6,1730
f5ea5fa8fcfa5209,0.00111002742,initiator,34.62,1731
f5ea5fa8fcfa5209,0.0012198782,initiator,34.64,1732
f5ea5fa8fcfa5209,0.00111639383,initiator,34.66,1733
f5ea5fa8fcfa5209,0.0011104081,initiator,34.68,1734
f5ea5fa8fcfa5209,0.00121133977,initiator,34.7,1735
f5ea5fa8fcfa5209,0.0011147739,initiator,34.72,1736
f5ea5fa8fcfa5209,0.00112371431,initiator,34.74,1737
f5ea5fa8fcfa5209,0.00120913823,initiator,34.76,1738
f5ea5fa8fcfa5209,0.00112692905,initiator,34.78,1739
f5ea5fa8fcfa5209,0.00110805887,initiator,34.8,1740
f5ea5fa8fcfa5209,0.00119350756,initiator,34.82,1741
f5ea5fa8fcfa5209,0.00113850931,initiator,34.84,1742
f5ea5fa8fcfa5209,0.00110205277,initiator,34.86,1743
f5ea5fa8fcfa5209,0.00120196625,initiator,34.88,1744
f5ea5fa8fcfa5209,0.00112092966,initiator,34.9,1745
f5ea5fa8fcfa5209,0.0011050623,initiator,34.92,1746
f5ea5fa8fcfa5209,0.00122802126,initiator,34.94,1747
f5ea5fa8fcfa5209,0.00112732466,initiator,34.96,1748
f5ea5fa8fcfa5209,0.00110625873,initiator,34.98,1749
f5ea5fa8fcfa5209,0.00120922099,initiator,35,1750
f5ea5fa8fcfa5209,0.00109776914,initiator,35.02,1751
f5ea5fa8fcfa5209,0.0010616192,initiator,35.04,1752
f5ea5fa8fcfa5209,0.00114279213,initiator,35.06,1753
f5ea5fa8fcfa5209,0.00106940172,initiator,35.08,1754
f5ea5fa8fcfa5209,0.00104023497,initiator,35.1,1755
f5ea5fa8fcfa5209,0.00116905721,initiator,35.12,1756
f5ea5fa8fcfa5209,0.00111427598,initiator,35.14,1757
f5ea5fa8fcfa5209,0.00108536896,initiator,35.16,1758
f5ea5fa8fcfa5209,0.0012035988,initiator,35.18,1759
f5ea5fa8fcfa5209,0.00111777938,initiator,35.2,1760
f5ea5fa8fcfa5209,0.00111167814,initiator,35.22,1761
f5ea5fa8fcfa5209,0.0012112849,initiator,35.24,1762
f5ea5fa8fcfa5209,0.00113078837,initiator,35.26,1763
f5ea5fa8fcfa5209,0.00110673246,initiator,35.28,1764
f5ea5fa8fcfa5209,0.00120630138,initiator,35.3,1765
f5ea5fa8fcfa5209,0.00112488226,initiator,35.32,1766
f5ea5fa8fcfa5209,0.00112314856,initiator,35.34,1767
f5ea5fa8fcfa5209,0.00119685831,initiator,35.36,1768
f5ea5fa8fcfa5209,0.00113465347,initiator,35.38,1769
f5ea5fa8fcfa5209,0.00110257754,initiator,35.4,1770
f5ea5fa8fcfa5209,0.00120706899,initiator,35.42,1771
f5ea5fa8fcfa5209,0.00114773479,initiator,35.44,1772
f5ea5fa8fcfa5209,0.0011108338,initiator,35.46,1773
f5ea5fa8fcfa5209,0.00119171437,initiator,35.48,1774
f5ea5fa8fcfa5209,0.00115366763,initiator,35.5,1775
f5ea5fa8fcfa5209,0.00110236191,initiator,35.52,1776
f5ea5fa8fcfa5209,0.0012205612,initiator,35.54,1777
f5ea5fa8fcfa5209,0.00115778517,initiator,35.56,1778
f5ea5fa8fcfa5209,0.00111235141,initiator,35.58,1779
f5ea5fa8fcfa5209,0.00119284147,initiator,35.6,1780
f5ea5fa8fcfa5209,0.00117285877,initiator,35.62,1781
f5ea5fa8fcfa5209,0.00111725044,initiator,35.64,1782
f5ea5fa8fcfa5209,0.00120716239,initiator,35.66,1783
f5ea5fa8fcfa5209,0.00116714283,initiator,35.68,1784
f5ea5fa8fcfa5209,0.00107029062,initiator,35.7,1785
f5ea5fa8fcfa5209,0.00113127449,initiator,35.72,1786
f5ea5fa8fcfa5209,0.00113295333,initiator,35.74,1787
f5ea5fa8fcfa5209,0.00103833541,initiator,35.76,1788
f5ea5fa8fcfa5209,0.00112993072,initiator,35.78,1789
f5ea5fa8fcfa5209,0.00115437308,initiator,35.8,1790
f5ea5fa8fcfa5209,0.00108538852,initiator,35.82,1791
f5ea5fa8fcfa5209,0.00119709338,initiator,35.84,1792
f5ea5fa8fcfa5209,0.00118157163,initiator,35.86,1793
f5ea5fa8fcfa5209,0.00110406171,initiator,35.88,1794
f5ea5fa8fcfa5209,0.00119536928,initiator,35.9,1795
f5ea5fa8fcfa5209,0.00120495727,initiator,35.92,1796
f5ea5fa8fcfa5209,0.00111908172,initiator,35.94,1797
f5ea5fa8fcfa5209,0.00119716167,initiator,35.96,1798
f5ea5fa8fcfa5209,0.00121064844,initiator,35.98,1799
f5ea5fa8fcfa5209,0.00111007325,initiator,36,1800
f5ea5fa8fcfa5209,0.00119715727,initiator,36.02,1801
f5ea5fa8fcfa5209,0.00121674621,initiator,36.04,1802
f5ea5fa8fcfa5209,0.00110264236,initiator,36.06,1803
f5ea5fa8fcfa5209,0.00122618211,initiator,36.08,1804
f5ea5fa8fcfa5209,0.00120104633,initiator,36.1,1805
f5ea5fa8fcfa5209,0.00110432711,initiator,36.12,1806
f5ea5fa8fcfa5209,0.00121471979,initiator,36.14,1807
f5ea5fa8fcfa5209,0.00121218665,initiator,36.16,1808
f5ea5fa8fcfa5209,0.00110851744,initiator,36.18,1809
f5ea5fa8fcfa5209,0.00118381599,initiator,36.2,1810
f5ea5fa8fcfa5209,0.00120745487,initiator,36.22,1811
f5ea5fa8fcfa5209,0.00112762814,initiator,36.24,1812
f5ea5fa8fcfa5209,0.00119719674,initiator,36.26,1813
f5ea5fa8fcfa5209,0.00120897932,initiator,36.28,1814
f5ea5fa8fcfa5209,0.00110598755,initiator,36.3,1815
f5ea5fa8fcfa5209,0.0011946467,initiator,36.32,1816
f5ea5fa8fcfa5209,0.00123004363,initiator,36.34,1817
f5ea5fa8fcfa5209,0.00110759231,initiator,36.36,1818
f5ea5fa8fcfa5209,0.00119162212,initiator,36.38,1819
f5ea5fa8fcfa5209,0.00118366147,initiator,36.4,1820
f5ea5fa8fcfa5209,0.00104971185,initiator,36.42,1821
f5ea5fa8fcfa5209,0.00114548974,initiator,36.44,1822
f5ea5fa8fcfa5209,0.00113458518,initiator,36.46,1823
f5ea5fa8fcfa5209,0.00103915429,initiator,36.48,1824
f5ea5fa8fcfa5209,0.00115103345,initiator,36.5,1825
f5ea5fa8fcfa5209,0.00117560568,initiator,36.52,1826
f5ea5fa8fcfa5209,0.00110515987,initiator,36.54,1827
f5ea5fa8fcfa5209,0.00118710701,initiator,36.56,1828
f5ea5fa8fcfa5209,0.00120264473,initiator,36.58,1829
f5ea5fa8fcfa5209,0.00111527067,initiator,36.6,1830
f5ea5fa8fcfa5209,0.00118820945,initiator,36.62,1831
f5ea5fa8fcfa5209,0.00123371011,initiator,36.64,1832
f5ea5fa8fcfa5209,0.00110694161,initiator,36.66,1833
f5ea5fa8fcfa5209,0.00119266218,initiator,36.68,1834
f5ea5fa8fcfa5209,0.00118841698,initiator,36.7,1835
f5ea5fa8fcfa5209,0.00111405445,initiator,36.72,1836
f5ea5fa8fcfa5209,0.0012036819,initiator,36.74,1837
f5ea5fa8fcfa5209,0.00120042711,initiator,36.76,1838
f5ea5fa8fcfa5209,0.00111504555,initiator,36.78,1839
f5ea5fa8fcfa5209,0.00119152953,initiator,36.8,1840
f5ea5fa8fcfa5209,0.00119741549,initiator,36.82,1841
f5ea5fa8fcfa5209,0.00114108146,initiator,36.84,1842
f5ea5fa8fcfa5209,0.00118538812,initiator,36.86,1843
f5ea5fa8fcfa5209,0.00121298574,initiator,36.88,1844
f5ea5fa8fcfa5209,0.00111055358,initiator,36.9,1845
f5ea5fa8fcfa5209,0.00119096007,initiator,36.92,1846
f5ea5fa8fcfa5209,0.00122346332,initiator,36.94,1847
f5ea5fa8fcfa5209,0.00112655671,initiator,36.96,1848
f5ea5fa8fcfa5209,0.00119203682,initiator,36.98,1849
f5ea5fa8fcfa5209,0.00120547452,initiator,37,1850
f5ea5fa8fcfa5209,0.00111560887,initiator,37.02,1851
f5ea5fa8fcfa5209,0.00121205042,initiator,37.04,1852
f5ea5fa8fcfa5209,0.00120773127,initiator,37.06,1853
f5ea5fa8fcfa5209,0.00110992337,initiator,37.08,1854
f5ea5fa8fcfa5209,0.00114117,initiator,37.1,1855
f5ea5fa8fcfa5209,0.00114868261,initiator,37.12,1856
f5ea5fa8fcfa5209,0.0010610421,initiator,37.14,1857
f5ea5fa8fcfa5209,0.00112062757,initiator,37.16,1858
f5ea5fa8fcfa5209,0.00117405624,initiator,37.18,1859
f5ea5fa8fcfa5209,0.00109219452,initiator,37.2,1860
f5ea5fa8fcfa5209,0.0011781306,initiator,37.22,1861
f5ea5fa8fcfa5209,0.00121183792,initiator,37.24,1862
f5ea5fa8fcfa5209,0.00111660923,initiator,37.26,1863
f5ea5fa8fcfa5209,0.0011860247,initiator,37.28,1864
f5ea5fa8fcfa5209,0.00120347414,initiator,37.3,1865
f5ea5fa8fcfa5209,0.00112075038,initiator,37.32,1866
f5ea5fa8fcfa5209,0.00120130837,initiator,37.34,1867
f5ea5fa8fcfa5209,0.00120271001,initiator,37.36,1868
f5ea5fa8fcfa5209,0.00112157134,initiator,37.38,1869
f5ea5fa8fcfa5209,0.00119077755,initiator,37.4,1870
f5ea5fa8fcfa5209,0.00120673924,initiator,37.42,1871
f5ea5fa8fcfa5209,0.00114082914,initiator,37.44,1872
f5ea5fa8fcfa5209,0.00117886163,initiator,37.46,1873
f5ea5fa8fcfa5209,0.0012089895,initiator,37.48,1874
f5ea5fa8fcfa5209,0.00111680344,initiator,37.5,1875
f5ea5fa8fcfa5209,0.00117070353,initiator,37.52,1876
f5ea5fa8fcfa5209,0.00122807797,initiator,37.54,1877
f5ea5fa8fcfa5209,0.00111553155,initiator,37.56,1878
f5ea5fa8fcfa5209,0.00117476528,initiator,37.58,1879
f5ea5fa8fcfa5209,0.00121149162,initiator,37.6,1880
f5ea5fa8fcfa5209,0.00112110952,initiator,37.62,1881
f5ea5fa8fcfa5209,0.0011808443,initiator,37.64,1882
f5ea5fa8fcfa5209,0.00120018254,initiator,37.66,1883
f5ea5fa8fcfa5209,0.00112187991,initiator,37.68,1884
f5ea5fa8fcfa5209,0.00115152084,initiator,37.7,1885
f5ea5fa8fcfa5209,0.00120893661,initiator,37.72,1886
f5ea5fa8fcfa5209,0.00113716867,initiator,37.74,1887
f5ea5fa8fcfa5209,0.00114309294,initiator,37.76,1888
f5ea5fa8fcfa5209,0.00119273626,initiator,37.78,1889
f5ea5fa8fcfa5209,0.00106660422,initiator,37.8,1890
f5ea5fa8fcfa5209,0.0010787441,initiator,37.82,1891
f5ea5fa8fcfa5209,0.00114582933,initiator,37.84,1892
f5ea5fa8fcfa5209,0.00104481235,initiator,37.86,1893
f5ea5fa8fcfa5209,0.00109959347,initiator,37.88,1894
f5ea5fa8fcfa5209,0.00118272662,initiator,37.9,1895
f5ea5fa8fcfa5209,0.00109789831,initiator,37.92,1896
f5ea5fa8fcfa5209,0.00114097868,initiator,37.94,1897
f5ea5fa8fcfa5209,0.00120477023,initiator,37.96,1898
f5ea5fa8fcfa5209,0.00111912929,initiator,37.98,1899
f5ea5fa8fcfa5209,0.00111985256,initiator,38,1900
f5ea5fa8fcfa5209,0.00120088394,initiator,38.02,1901
f5ea5fa8fcfa5209,0.00113682387,initiator,38.04,1902
f5ea5fa8fcfa5209,0.00111058518,initiator,38.06,1903
f5ea5fa8fcfa5209,0.00121204452,initiator,38.08,1904
f5ea5fa8fcfa5209,0.00114355765,initiator,38.1,1905
f5ea5fa8fcfa5209,0.00110592794,initiator,38.12,1906
f5ea5fa8fcfa5209,0.00122180439,initiator,38.14,1907
f5ea5fa8fcfa5209,0.00111941378,initiator,38.16,1908
f5ea5fa8fcfa5209,0.00111151575,initiator,38.18,1909
f5ea5fa8fcfa5209,0.00120533887,initiator,38.2,1910
f5ea5fa8fcfa5209,0.00112131369,initiator,38.22,1911
f5ea5fa8fcfa5209,0.00111770542,initiator,38.24,1912
f5ea5fa8fcfa5209,0.00121794576,initiator,38.26,1913
f5ea5fa8fcfa5209,0.00111977235,initiator,38.28,1914
f5ea5fa8fcfa5209,0.00111341821,initiator,38.3,1915
f5ea5fa8fcfa5209,0.00120298027,initiator,38.32,1916
f5ea5fa8fcfa5209,0.00114165334,initiator,38.34,1917
f5ea5fa8fcfa5209,0.00109683325,initiator,38.36,1918
f5ea5fa8fcfa5209,0.00121303204,initiator,38.38,1919
f5ea5fa8fcfa5209,0.00112045917,initiator,38.4,1920
f5ea5fa8fcfa5209,0.00111125927,initiator,38.42,1921
f5ea5fa8fcfa5209,0.00122455454,initiator,38.44,1922
f5ea5fa8fcfa5209,0.00110127764,initiator,38.46,1923
f5ea5fa8fcfa5209,0.00104665139,initiator,38.48,1924
f5ea5fa8fcfa5209,0.00114762739,initiator,38.5,1925
f5ea5fa8fcfa5209,0.00105695153,initiator,38.52,1926
f5ea5fa8fcfa5209,0.00105198723,initiator,38.54,1927
f5ea5fa8fcfa5209,0.00117188248,initiator,38.56,1928
f5ea5fa8fcfa5209,0.00109937819,initiator,38.58,1929
f5ea5fa8fcfa5209,0.00108560994,initiator,38.6,1930
