seed,time,node,loss,sgd_steps,total_sgd_steps,details
7,0,SA02,0.7223674356937408,2,2,
7,0,SA03,0.6968781054019928,2,2,
7,0,SA09,0.7302766442298889,2,2,
7,0,SA12,0.7277439534664154,2,2,
7,0,SA13,0.7517262101173401,2,2,
7,0,SA14,0.717856764793396,2,2,
7,0,SA15,0.7085953652858734,2,2,
7,0,SA22,0.700700044631958,2,2,
7,0,SE11,0.7883845567703247,2,2,
7,0,SE14,0.7806620597839355,2,2,
7,300,SA02,0.7083762884140015,2,4,
7,300,SA03,0.7185829877853394,2,4,
7,300,SA09,0.6989707350730896,2,4,
7,300,SA12,0.7072217166423798,2,4,
7,300,SA13,0.712600827217102,2,4,
7,300,SA14,0.7004837095737457,2,4,
7,300,SA15,0.6996515691280365,2,4,
7,300,SA22,0.7191353142261505,2,4,
7,300,SE11,0.7539226114749908,2,4,
7,300,SE14,0.7582335472106934,2,4,
7,600,SA02,0.7149141430854797,2,6,
7,600,SA03,0.6866820156574249,2,6,
7,600,SA09,0.6959188282489777,2,6,
7,600,SA12,0.704903781414032,2,6,
7,600,SA13,0.6972310245037079,2,6,
7,600,SA14,0.6959071755409241,2,6,
7,600,SA15,0.7106535732746124,2,6,
7,600,SA22,0.7004809081554413,2,6,
7,600,SE11,0.7220619320869446,2,6,
7,600,SE14,0.7281045615673065,2,6,
7,900,SA02,0.6992692351341248,2,8,
7,900,SA03,0.6880131363868713,2,8,
7,900,SA09,0.6913432776927948,2,8,
7,900,SA12,0.6920131742954254,2,8,
7,900,SA13,0.6944838464260101,2,8,
7,900,SA14,0.6911488473415375,2,8,
7,900,SA15,0.6942391991615295,2,8,
7,900,SA22,0.6914582848548889,2,8,
7,900,SE11,0.6929500102996826,2,8,
7,900,SE14,0.6944612264633179,2,8,
7,1200,SA02,0.690274566411972,2,10,
7,1200,SA03,0.6814092397689819,2,10,
7,1200,SA09,0.6807866394519806,2,10,
7,1200,SA12,0.6742324829101562,2,10,
7,1200,SA13,0.6897832751274109,2,10,
7,1200,SA14,0.6870141327381134,2,10,
7,1200,SA15,0.675367683172226,2,10,
7,1200,SA22,0.6875951290130615,2,10,
7,1200,SE11,0.6709076762199402,2,10,
7,1200,SE14,0.6622054278850555,2,10,
7,1500,SA02,0.6774413883686066,2,12,
7,1500,SA03,0.6732450723648071,2,12,
7,1500,SA09,0.6781214773654938,2,12,
7,1500,SA12,0.6758776605129242,2,12,
7,1500,SA13,0.6811378002166748,2,12,
7,1500,SA14,0.675327479839325,2,12,
7,1500,SA15,0.6724430620670319,2,12,
7,1500,SA22,0.6731514632701874,2,12,
7,1500,SE11,0.6339495480060577,2,12,
7,1500,SE14,0.6361472904682159,2,12,
7,1800,SA02,0.6953610479831696,2,14,
7,1800,SA03,0.6658874452114105,2,14,
7,1800,SA09,0.6854563355445862,2,14,
7,1800,SA12,0.657673180103302,2,14,
7,1800,SA13,0.6616635620594025,2,14,
7,1800,SA14,0.6543471813201904,2,14,
7,1800,SA15,0.6795619130134583,2,14,
7,1800,SA22,0.6732147634029388,2,14,
7,1800,SE11,0.6169241070747375,2,14,
7,1800,SE14,0.6201896667480469,2,14,
7,2100,SA02,0.6651167571544647,2,16,
7,2100,SA03,0.6538573205471039,2,16,
7,2100,SA09,0.6625981330871582,2,16,
7,2100,SA12,0.6505285501480103,2,16,
7,2100,SA13,0.6667035818099976,2,16,
7,2100,SA14,0.6549641191959381,2,16,
7,2100,SA15,0.6680870950222015,2,16,
7,2100,SA22,0.6759113669395447,2,16,
7,2100,SE11,0.5814013779163361,2,16,
7,2100,SE14,0.594082772731781,2,16,
7,2400,SA02,0.676435261964798,2,18,
7,2400,SA03,0.6462218165397644,2,18,
7,2400,SA09,0.6520185768604279,2,18,
7,2400,SA12,0.6450197994709015,2,18,
7,2400,SA13,0.6790643632411957,2,18,
7,2400,SA14,0.6586986780166626,2,18,
7,2400,SA15,0.6679311990737915,2,18,
7,2400,SA22,0.6503738462924957,2,18,
7,2400,SE11,0.5744143128395081,2,18,
7,2400,SE14,0.572794109582901,2,18,
7,2700,SA02,0.6637625992298126,2,20,
7,2700,SA03,0.7066018879413605,2,20,
7,2700,SA09,0.6593155562877655,2,20,
7,2700,SA12,0.6392811238765717,2,20,
7,2700,SA13,0.6704892814159393,2,20,
7,2700,SA14,0.6372575759887695,2,20,
7,2700,SA15,0.6685366332530975,2,20,
7,2700,SA22,0.6247943639755249,2,20,
7,2700,SE11,0.5526586174964905,2,20,
7,2700,SE14,0.5590327978134155,2,20,
7,3000,SA02,0.6509658098220825,2,22,
7,3000,SA03,0.6421056389808655,2,22,
7,3000,SA09,0.6430405378341675,2,22,
7,3000,SA12,0.6419737339019775,2,22,
7,3000,SA13,0.6506207883358002,2,22,
7,3000,SA14,0.6756866872310638,2,22,
7,3000,SA15,0.672200620174408,2,22,
7,3000,SA22,0.6218312084674835,2,22,
7,3000,SE11,0.5396415591239929,2,22,
7,3000,SE14,0.534652978181839,2,22,
7,3300,SA02,0.6226659417152405,2,24,
7,3300,SA03,0.6196072995662689,2,24,
7,3300,SA09,0.6199731230735779,2,24,
7,3300,SA12,0.6312342882156372,2,24,
7,3300,SA13,0.6176396906375885,2,24,
7,3300,SA14,0.6439530253410339,2,24,
7,3300,SA15,0.6552569270133972,2,24,
7,3300,SA22,0.625946044921875,2,24,
7,3300,SE11,0.5171912312507629,2,24,
7,3300,SE14,0.5238380134105682,2,24,
7,3600,SA02,0.6640834510326385,2,26,
7,3600,SA03,0.5977701842784882,2,26,
7,3600,SA09,0.6649145185947418,2,26,
7,3600,SA12,0.6470077931880951,2,26,
7,3600,SA13,0.6275968551635742,2,26,
7,3600,SA14,0.6311529874801636,2,26,
7,3600,SA15,0.6172102391719818,2,26,
7,3600,SA22,0.6472175121307373,2,26,
7,3600,SE11,0.49983732402324677,2,26,
7,3600,SE14,0.4973982870578766,2,26,
7,3900,SA02,0.6260004937648773,2,28,
7,3900,SA03,0.606105387210846,2,28,
7,3900,SA09,0.597814679145813,2,28,
7,3900,SA12,0.590944916009903,2,28,
7,3900,SA13,0.6518419682979584,2,28,
7,3900,SA14,0.6463415920734406,2,28,
7,3900,SA15,0.6430727541446686,2,28,
7,3900,SA22,0.6222148537635803,2,28,
7,3900,SE11,0.4805692583322525,2,28,
7,3900,SE14,0.48238618671894073,2,28,
7,4200,SA02,0.6343168616294861,2,30,
7,4200,SA03,0.6195986568927765,2,30,
7,4200,SA09,0.6494961678981781,2,30,
7,4200,SA12,0.613831102848053,2,30,
7,4200,SA13,0.5884010493755341,2,30,
7,4200,SA14,0.6068550050258636,2,30,
7,4200,SA15,0.6556767821311951,2,30,
7,4200,SA22,0.6086596250534058,2,30,
7,4200,SE11,0.4626801013946533,2,30,
7,4200,SE14,0.45903192460536957,2,30,
7,4500,SA02,0.617125540971756,2,32,
7,4500,SA03,0.597993016242981,2,32,
7,4500,SA09,0.6535792946815491,2,32,
7,4500,SA12,0.5629687309265137,2,32,
7,4500,SA13,0.6403506100177765,2,32,
7,4500,SA14,0.6435892581939697,2,32,
7,4500,SA15,0.6148149371147156,2,32,
7,4500,SA22,0.5958396196365356,2,32,
7,4500,SE11,0.43673254549503326,2,32,
7,4500,SE14,0.4443698674440384,2,32,
7,4800,SA02,0.6350865662097931,2,34,
7,4800,SA03,0.5860364139080048,2,34,
7,4800,SA09,0.6068793535232544,2,34,
7,4800,SA12,0.5904919505119324,2,34,
7,4800,SA13,0.6573198437690735,2,34,
7,4800,SA14,0.6046430170536041,2,34,
7,4800,SA15,0.6248576641082764,2,34,
7,4800,SA22,0.5917592346668243,2,34,
7,4800,SE11,0.430840328335762,2,34,
7,4800,SE14,0.4274670481681824,2,34,
7,5100,SA02,0.6063054502010345,2,36,
7,5100,SA03,0.6482629179954529,2,36,
7,5100,SA09,0.576528787612915,2,36,
7,5100,SA12,0.6605198681354523,2,36,
7,5100,SA13,0.6321772336959839,2,36,
7,5100,SA14,0.597273200750351,2,36,
7,5100,SA15,0.6067332625389099,2,36,
7,5100,SA22,0.6070487201213837,2,36,
7,5100,SE11,0.4058040827512741,2,36,
7,5100,SE14,0.4118848741054535,2,36,
7,5400,SA02,0.6291576623916626,2,38,
7,5400,SA03,0.6107373237609863,2,38,
7,5400,SA09,0.5785841345787048,2,38,
7,5400,SA12,0.6602524220943451,2,38,
7,5400,SA13,0.6412094235420227,2,38,
7,5400,SA14,0.6475760340690613,2,38,
7,5400,SA15,0.5884169936180115,2,38,
7,5400,SA22,0.5946165919303894,2,38,
7,5400,SE11,0.40514738857746124,2,38,
7,5400,SE14,0.38520342111587524,2,38,
7,5700,SA02,0.6816522777080536,2,40,
7,5700,SA03,0.5902515649795532,2,40,
7,5700,SA09,0.5610781013965607,2,40,
7,5700,SA12,0.5833844244480133,2,40,
7,5700,SA13,0.6501309275627136,2,40,
