seed,time,node,split,accuracy,macro_f1
7,0,SA02,test,0.4264705777168274,0.304256575063947
7,0,SA03,test,0.3970588147640228,0.28909287945432527
7,0,SA09,test,0.4007352888584137,0.29102102822419446
7,0,SA12,test,0.3125,0.24191072360086444
7,0,SA13,test,0.3345588147640228,0.2547719600986937
7,0,SA14,test,0.375,0.2817645231438335
7,0,SA15,test,0.4324324429035187,0.3018867924528302
7,0,SA22,test,0.4264705777168274,0.29896907216494845
7,0,SE11,test,0.015625,0.015384615384615385
7,0,SE14,test,0.0078125,0.007751937984496124
7,900,SA02,test,0.5808823704719543,0.5706452506230961
7,900,SA03,test,0.5735294222831726,0.5609728947514888
7,900,SA09,test,0.5845588445663452,0.5775642875795435
7,900,SA12,test,0.591911792755127,0.5918621155795877
7,900,SA13,test,0.5073529481887817,0.4995331465919701
7,900,SA14,test,0.654411792755127,0.6423255553690337
7,900,SA15,test,0.5366795659065247,0.5222577471716675
7,900,SA22,test,0.6286764740943909,0.6216759622667494
7,900,SE11,test,0.7578125,0.4311111111111111
7,900,SE14,test,0.8671875,0.46443514644351463
7,1800,SA02,test,0.6286764740943909,0.5795209305885054
7,1800,SA03,test,0.6397058963775635,0.5489678510998308
7,1800,SA09,test,0.5992646813392639,0.4829708944422162
7,1800,SA12,test,0.6433823704719543,0.484516343317117
7,1800,SA13,test,0.6066176295280457,0.4100739839870275
7,1800,SA14,test,0.6213235259056091,0.5550119919312568
7,1800,SA15,test,0.5675675868988037,0.44163843547890363
7,1800,SA22,test,0.6176470518112183,0.5290043290043289
7,1800,SE11,test,0.9921875,0.4980392156862745
7,1800,SE14,test,1.0,0.5
7,2700,SA02,test,0.591911792755127,0.4235417661097852
7,2700,SA03,test,0.6691176295280457,0.5955590800951626
7,2700,SA09,test,0.591911792755127,0.3880206749771967
7,2700,SA12,test,0.6507353186607361,0.43112520088941725
7,2700,SA13,test,0.6066176295280457,0.39446143603187483
7,2700,SA14,test,0.5808823704719543,0.4046082949308756
7,2700,SA15,test,0.5984556078910828,0.4424573604901474
7,2700,SA22,test,0.5735294222831726,0.3871494056405874
7,2700,SE11,test,1.0,0.5
7,2700,SE14,test,1.0,0.5
7,3600,SA02,test,0.5882353186607361,0.4082821847564292
7,3600,SA03,test,0.6323529481887817,0.44512443900448795
7,3600,SA09,test,0.595588207244873,0.3816137566137566
7,3600,SA12,test,0.6470588445663452,0.39285714285714285
7,3600,SA13,test,0.6029411554336548,0.3761467889908257
7,3600,SA14,test,0.595588207244873,0.4254992319508449
7,3600,SA15,test,0.5675675868988037,0.3620689655172414
7,3600,SA22,test,0.5808823704719543,0.38314633564096445
7,3600,SE11,test,1.0,0.5
7,3600,SE14,test,1.0,0.5
7,4500,SA02,test,0.5845588445663452,0.3994881112869507
7,4500,SA03,test,0.6286764740943909,0.43592797158285934
7,4500,SA09,test,0.6176470518112183,0.4440251572327044
7,4500,SA12,test,0.6507353186607361,0.4040452962476072
7,4500,SA13,test,0.6176470518112183,0.41534391534391535
7,4500,SA14,test,0.6066176295280457,0.4504427953700032
7,4500,SA15,test,0.5791505575180054,0.3908512245118136
7,4500,SA22,test,0.6139705777168274,0.4607148926528069
7,4500,SE11,test,1.0,0.5
7,4500,SE14,test,1.0,0.5
7,5400,SA02,test,0.6066176295280457,0.45635565517885496
7,5400,SA03,test,0.6507353186607361,0.4890756302521009
7,5400,SA09,test,0.6213235259056091,0.4526307563058046
7,5400,SA12,test,0.6911764740943909,0.5147808358817534
7,5400,SA13,test,0.6397058963775635,0.46972228853346065
7,5400,SA14,test,0.6139705777168274,0.4665172317175679
7,5400,SA15,test,0.6023166179656982,0.44465724337489854
7,5400,SA22,test,0.6213235259056091,0.47667880825628095
7,5400,SE11,test,1.0,0.5
7,5400,SE14,test,1.0,0.5
7,6300,SA02,test,0.6176470518112183,0.47984701382759637
7,6300,SA03,test,0.6838235259056091,0.5606971153846154
7,6300,SA09,test,0.6727941036224365,0.5615684143801504
7,6300,SA12,test,0.7132353186607361,0.5671970624235005
7,6300,SA13,test,0.7242646813392639,0.640990444010348
7,6300,SA14,test,0.6360294222831726,0.5123064384678077
7,6300,SA15,test,0.6254826188087463,0.4940693155043599
7,6300,SA22,test,0.6617646813392639,0.5575671852899575
7,6300,SE11,test,1.0,0.5
7,6300,SE14,test,1.0,0.5
7,7200,SA02,test,0.6470588445663452,0.5383309759547383
7,7200,SA03,test,0.6948529481887817,0.5827218453690184
7,7200,SA09,test,0.6727941036224365,0.5615684143801504
7,7200,SA12,test,0.7095588445663452,0.5587951460895633
7,7200,SA13,test,0.7610294222831726,0.7020710109027182
7,7200,SA14,test,0.6654411554336548,0.5683518476535934
7,7200,SA15,test,0.6756756901741028,0.5888888888888889
7,7200,SA22,test,0.6691176295280457,0.5711582930418331
7,7200,SE11,test,1.0,0.5
7,7200,SE14,test,1.0,0.5
7,8100,SA02,test,0.6433823704719543,0.5313260502708944
7,8100,SA03,test,0.6985294222831726,0.5898793762871433
7,8100,SA09,test,0.7132353186607361,0.6348867625800234
7,8100,SA12,test,0.716911792755127,0.5754738015607581
7,8100,SA13,test,0.7279411554336548,0.6473968187232849
7,8100,SA14,test,0.6875,0.6071701639622802
7,8100,SA15,test,0.6833977103233337,0.6022250524423134
7,8100,SA22,test,0.7058823704719543,0.6348012889366272
7,8100,SE11,test,1.0,0.5
7,8100,SE14,test,1.0,0.5
7,9000,SA02,test,0.658088207244873,0.5804627249357326
7,9000,SA03,test,0.7279411554336548,0.6441301272984441
7,9000,SA09,test,0.720588207244873,0.653061224489796
7,9000,SA12,test,0.7867646813392639,0.7128503822351656
7,9000,SA13,test,0.8051470518112183,0.7678695071091574
7,9000,SA14,test,0.7242646813392639,0.6691695181875679
7,9000,SA15,test,0.6872586607933044,0.612110566700564
7,9000,SA22,test,0.720588207244873,0.6584721120803595
7,9000,SE11,test,1.0,0.5
7,9000,SE14,test,1.0,0.5
7,9900,SA02,test,0.6654411554336548,0.589485031926362
7,9900,SA03,test,0.7352941036224365,0.6569266344334665
7,9900,SA09,test,0.7536764740943909,0.7022951890876419
7,9900,SA12,test,0.8051470518112183,0.7486005266553895
7,9900,SA13,test,0.7977941036224365,0.7573909800042165
7,9900,SA14,test,0.7352941036224365,0.6857509627727856
7,9900,SA15,test,0.7181467413902283,0.6614379084967321
7,9900,SA22,test,0.7536764740943909,0.710541781159167
7,9900,SE11,test,1.0,0.5
7,9900,SE14,test,1.0,0.5
7,10800,SA02,test,0.6801470518112183,0.6189556060093715
7,10800,SA03,test,0.779411792755127,0.7303727200634418
7,10800,SA09,test,0.7904411554336548,0.7613263750981388
7,10800,SA12,test,0.8235294222831726,0.7808807733619764
7,10800,SA13,test,0.8161764740943909,0.786096256684492
7,10800,SA14,test,0.7610294222831726,0.7245376501565836
7,10800,SA15,test,0.7258687019348145,0.6755474001799672
7,10800,SA22,test,0.7647058963775635,0.7279319829957489
7,10800,SE11,test,1.0,0.5
7,10800,SE14,test,1.0,0.5
7,11700,SA02,test,0.7352941036224365,0.7115758468335788
7,11700,SA03,test,0.8198529481887817,0.7896962524654831
7,11700,SA09,test,0.7941176295280457,0.766193896973046
7,11700,SA12,test,0.8345588445663452,0.7920312632741483
7,11700,SA13,test,0.8125,0.7811124260355029
7,11700,SA14,test,0.779411792755127,0.7607318789584799
7,11700,SA15,test,0.7335907220840454,0.6911604596906593
7,11700,SA22,test,0.7683823704719543,0.7346341463414634
7,11700,SE11,test,1.0,0.5
7,11700,SE14,test,1.0,0.5
7,12600,SA02,test,0.7389705777168274,0.714922575026202
7,12600,SA03,test,0.8125,0.7796661319271272
7,12600,SA09,test,0.7977941036224365,0.7747496800421592
7,12600,SA12,test,0.8492646813392639,0.8150427066920971
7,12600,SA13,test,0.8125,0.7811124260355029
7,12600,SA14,test,0.783088207244873,0.7608167523660481
7,12600,SA15,test,0.7490347623825073,0.7179358297729748
7,12600,SA22,test,0.7904411554336548,0.7640290397698735
7,12600,SE11,test,1.0,0.5
7,12600,SE14,test,1.0,0.5
7,13500,SA02,test,0.7683823704719543,0.7524522196379817
7,13500,SA03,test,0.8088235259056091,0.778944736184046
7,13500,SA09,test,0.8235294222831726,0.8077172312223859
7,13500,SA12,test,0.8529411554336548,0.8229166666666667
7,13500,SA13,test,0.841911792755127,0.8209841585673835
7,13500,SA14,test,0.7904411554336548,0.774175223945816
7,13500,SA15,test,0.7451737523078918,0.7302083333333333
7,13500,SA22,test,0.8051470518112183,0.7851404724644161
7,13500,SE11,test,1.0,0.5
7,13500,SE14,test,1.0,0.5
7,14400,SA02,test,0.7426470518112183,0.7208538587848933
7,14400,SA03,test,0.8014705777168274,0.7704426106526632
7,14400,SA09,test,0.8125,0.793248379163872
7,14400,SA12,test,0.8713235259056091,0.8507439286330214
7,14400,SA13,test,0.845588207244873,0.8284375563164534
7,14400,SA14,test,0.8161764740943909,0.804676279657609
7,14400,SA15,test,0.7644787430763245,0.752928297755884
7,14400,SA22,test,0.8125,0.7952260750188211
7,14400,SE11,test,1.0,0.5
7,14400,SE14,test,1.0,0.5
7,15300,SA02,test,0.7647058963775635,0.7480169069538534
7,15300,SA03,test,0.8345588445663452,0.8166539343009931
7,15300,SA09,test,0.8345588445663452,0.82014547057527
7,15300,SA12,test,0.8897058963775635,0.8780779344967726
7,15300,SA13,test,0.8382353186607361,0.8183473984578957
7,15300,SA14,test,0.8051470518112183,0.7948280033588091
7,15300,SA15,test,0.7722007632255554,0.7633824189777179
7,15300,SA22,test,0.8088235259056091,0.7886684197944059
