seed,time,node,split,accuracy,macro_f1
7,0,a,test,0.12236286699771881,0.06546472516054265
7,0,b,test,0.2274204045534134,0.11164266876341179
7,0,c,test,0.1515151560306549,0.08735319517221708
7,0,d,test,0.13735108077526093,0.07047950605358443
7,0,e,test,0.19162851572036743,0.07923730313310336
7,0,f,test,0.19649378955364227,0.08634834458751312
7,0,g,test,0.1508042961359024,0.07490302946772816
7,0,h,test,0.12842105329036713,0.05762356903949428
7,0,i,test,0.14623244106769562,0.05854580293833644
7,900,a,test,0.40084388852119446,0.2693082037159186
7,900,b,test,0.401559442281723,0.27594088563905034
7,900,c,test,0.1515151560306549,0.08735319517221708
7,900,d,test,0.16327960789203644,0.09504099601320681
7,900,e,test,0.19162851572036743,0.07923730313310336
7,900,f,test,0.38714390993118286,0.3041667023069597
7,900,g,test,0.2747989296913147,0.17302203326172197
7,900,h,test,0.27017542719841003,0.14570593564498685
7,900,i,test,0.30012771487236023,0.21706660164501712
7,1800,a,test,0.4261603355407715,0.33631169779147135
7,1800,b,test,0.401559442281723,0.27594088563905034
7,1800,c,test,0.22655121982097626,0.1335279852443759
7,1800,d,test,0.16327960789203644,0.09504099601320681
7,1800,e,test,0.3826030194759369,0.2152072246680512
7,1800,f,test,0.37764790654182434,0.2825950741898437
7,1800,g,test,0.3418230414390564,0.20247757377176376
7,1800,h,test,0.27017542719841003,0.14570593564498685
7,1800,i,test,0.3422732949256897,0.21847690000973471
7,2700,a,test,0.4261603355407715,0.33631169779147135
7,2700,b,test,0.401559442281723,0.27594088563905034
7,2700,c,test,0.22582972049713135,0.11998310581009543
7,2700,d,test,0.38612473011016846,0.23776741458353615
7,2700,e,test,0.3826030194759369,0.2152072246680512
7,2700,f,test,0.3170197308063507,0.22753988967581754
7,2700,g,test,0.34986594319343567,0.18151507928953248
7,2700,h,test,0.37473684549331665,0.23321022908211506
7,2700,i,test,0.3422732949256897,0.21847690000973471
7,3600,a,test,0.4261603355407715,0.33631169779147135
7,3600,b,test,0.3898635506629944,0.2664275243878166
7,3600,c,test,0.22582972049713135,0.11998310581009543
7,3600,d,test,0.3615977466106415,0.2481415380698301
7,3600,e,test,0.3826030194759369,0.2152072246680512
7,3600,f,test,0.3162892758846283,0.22399164174995626
7,3600,g,test,0.3518766760826111,0.1949591565063058
7,3600,h,test,0.37473684549331665,0.23321022908211506
7,3600,i,test,0.43422731757164,0.28800456285928805
7,4500,a,test,0.4261603355407715,0.33631169779147135
7,4500,b,test,0.35412606596946716,0.2505060842962546
7,4500,c,test,0.22582972049713135,0.11998310581009543
7,4500,d,test,0.3896285891532898,0.28084238609589657
7,4500,e,test,0.3845650851726532,0.2262858864715018
7,4500,f,test,0.3162892758846283,0.22399164174995626
7,4500,g,test,0.3867292106151581,0.2470343917026976
7,4500,h,test,0.351578950881958,0.21267527700575273
7,4500,i,test,0.43422731757164,0.28800456285928805
7,5400,a,test,0.4261603355407715,0.33631169779147135
7,5400,b,test,0.35412606596946716,0.2505060842962546
7,5400,c,test,0.22582972049713135,0.11998310581009543
7,5400,d,test,0.3693062365055084,0.22067065969726793
7,5400,e,test,0.37279266119003296,0.2056281722229744
7,5400,f,test,0.3162892758846283,0.22399164174995626
7,5400,g,test,0.3867292106151581,0.2470343917026976
7,5400,h,test,0.351578950881958,0.21267527700575273
7,5400,i,test,0.4418901801109314,0.2985317101705023
7,6300,a,test,0.4099859297275543,0.358844569659663
7,6300,b,test,0.35412606596946716,0.2505060842962546
7,6300,c,test,0.22655121982097626,0.11224295619584856
7,6300,d,test,0.3693062365055084,0.22067065969726793
7,6300,e,test,0.37279266119003296,0.2056281722229744
7,6300,f,test,0.3162892758846283,0.22399164174995626
7,6300,g,test,0.3867292106151581,0.2470343917026976
7,6300,h,test,0.4049122929573059,0.26629194643543436
7,6300,i,test,0.43869730830192566,0.29191092175624633
7,7200,a,test,0.4191280007362366,0.32927790525890394
7,7200,b,test,0.35607537627220154,0.25277969877395967
7,7200,c,test,0.29653680324554443,0.17772111771785534
7,7200,d,test,0.37281009554862976,0.18524162735178584
7,7200,e,test,0.37279266119003296,0.2056281722229744
7,7200,f,test,0.3162892758846283,0.22399164174995626
7,7200,g,test,0.3733243942260742,0.22097850238174768
7,7200,h,test,0.4049122929573059,0.26629194643543436
7,7200,i,test,0.43869730830192566,0.29191092175624633
7,8100,a,test,0.4219409227371216,0.2822526430690842
7,8100,b,test,0.35607537627220154,0.25277969877395967
7,8100,c,test,0.3326118290424347,0.19453799136877728
7,8100,d,test,0.37771549820899963,0.20234171755326227
7,8100,e,test,0.37279266119003296,0.2056281722229744
7,8100,f,test,0.32140249013900757,0.2093160993197928
7,8100,g,test,0.35053619742393494,0.1786632927931253
7,8100,h,test,0.42245614528656006,0.2834118593263571
7,8100,i,test,0.43869730830192566,0.29191092175624633
7,9000,a,test,0.44092828035354614,0.29351323994802253
7,9000,b,test,0.35607537627220154,0.25277969877395967
7,9000,c,test,0.32251080870628357,0.17000985444182828
7,9000,d,test,0.3784162700176239,0.205810157835392
7,9000,e,test,0.40287768840789795,0.24514874511191687
7,9000,f,test,0.3520818054676056,0.26252559933986835
7,9000,g,test,0.36528149247169495,0.21505389144737672
7,9000,h,test,0.4329824447631836,0.2938803328336904
7,9000,i,test,0.43869730830192566,0.29191092175624633
7,9900,a,test,0.4627285599708557,0.3459961229809783
7,9900,b,test,0.35607537627220154,0.25277969877395967
7,9900,c,test,0.32251080870628357,0.17000985444182828
7,9900,d,test,0.4134548008441925,0.3208825039519161
7,9900,e,test,0.4290385842323303,0.2836885061071334
7,9900,f,test,0.4054054021835327,0.35473347544942785
7,9900,g,test,0.36528149247169495,0.21505389144737672
7,9900,h,test,0.4385964870452881,0.30104403934108764
7,9900,i,test,0.43869730830192566,0.29191092175624633
7,10800,a,test,0.46061885356903076,0.3285501736211503
