seed,time,node,split,accuracy,macro_f1
7,0,SA02,test,0.4154411852359772,0.298639378557644
7,0,SA03,test,0.37867647409439087,0.27466666666666667
7,0,SA09,test,0.3639705777168274,0.27560461213996523
7,0,SA12,test,0.3235294222831726,0.2483931038625578
7,0,SA13,test,0.3345588147640228,0.25068870523415976
7,0,SA14,test,0.37867647409439087,0.27930639825658876
7,0,SA15,test,0.39768341183662415,0.2845303867403315
7,0,SA22,test,0.4227941036224365,0.2971576227390181
7,0,SE11,test,0.0,0.0
7,0,SE14,test,0.0,0.0
7,900,SA02,test,0.4154411852359772,0.298639378557644
7,900,SA03,test,0.5404411554336548,0.5143897736199385
7,900,SA09,test,0.48161765933036804,0.4642303340178534
7,900,SA12,test,0.3235294222831726,0.2483931038625578
7,900,SA13,test,0.5882353186607361,0.5824561403508772
7,900,SA14,test,0.6911764740943909,0.6911597729115977
7,900,SA15,test,0.49806949496269226,0.497702589807853
7,900,SA22,test,0.4227941036224365,0.2971576227390181
7,900,SE11,test,0.0,0.0
7,900,SE14,test,0.0,0.0
7,1800,SA02,test,0.6654411554336548,0.6464757551953153
7,1800,SA03,test,0.6139705777168274,0.6116557660144406
7,1800,SA09,test,0.779411792755127,0.7681291202546032
7,1800,SA12,test,0.3235294222831726,0.2483931038625578
7,1800,SA13,test,0.8933823704719543,0.8881182361034282
7,1800,SA14,test,0.7867646813392639,0.7858267716535433
7,1800,SA15,test,0.49806949496269226,0.497702589807853
7,1800,SA22,test,0.4227941036224365,0.2971576227390181
7,1800,SE11,test,0.0,0.0
7,1800,SE14,test,0.0234375,0.022900763358778626
7,2700,SA02,test,0.6654411554336548,0.6464757551953153
7,2700,SA03,test,0.6139705777168274,0.6116557660144406
7,2700,SA09,test,0.779411792755127,0.7681291202546032
7,2700,SA12,test,0.3235294222831726,0.2483931038625578
7,2700,SA13,test,0.8933823704719543,0.8881182361034282
7,2700,SA14,test,0.7867646813392639,0.7858267716535433
7,2700,SA15,test,0.49806949496269226,0.497702589807853
7,2700,SA22,test,0.4227941036224365,0.2971576227390181
7,2700,SE11,test,0.0,0.0
7,2700,SE14,test,0.0234375,0.022900763358778626
7,3600,SA02,test,0.6985294222831726,0.6896532531863973
7,3600,SA03,test,0.6176470518112183,0.6146469049694856
7,3600,SA09,test,0.7757353186607361,0.7699868302488391
7,3600,SA12,test,0.28308823704719543,0.2306688133675645
7,3600,SA13,test,0.9007353186607361,0.8958342198204332
7,3600,SA14,test,0.7867646813392639,0.7856055664274842
7,3600,SA15,test,0.49806949496269226,0.497702589807853
7,3600,SA22,test,0.6433823704719543,0.608679530723937
7,3600,SE11,test,0.9296875,0.4817813765182186
7,3600,SE14,test,0.1796875,0.152317880794702
7,4500,SA02,test,0.658088207244873,0.5982147111612319
7,4500,SA03,test,0.8198529481887817,0.8127432384966631
7,4500,SA09,test,0.7941176295280457,0.7746212121212122
7,4500,SA12,test,0.5551470518112183,0.5549966873538041
7,4500,SA13,test,0.9007353186607361,0.8958342198204332
7,4500,SA14,test,0.7867646813392639,0.7856055664274842
7,4500,SA15,test,0.5366795659065247,0.53584229390681
7,4500,SA22,test,0.5588235259056091,0.3584905660377358
7,4500,SE11,test,0.9765625,0.49407114624505927
7,4500,SE14,test,1.0,0.5
7,5400,SA02,test,0.658088207244873,0.5982147111612319
7,5400,SA03,test,0.8382353186607361,0.8287545787545787
7,5400,SA09,test,0.7941176295280457,0.7746212121212122
7,5400,SA12,test,0.5551470518112183,0.5549966873538041
7,5400,SA13,test,0.9007353186607361,0.8958342198204332
7,5400,SA14,test,0.7867646813392639,0.7856055664274842
7,5400,SA15,test,0.7065637111663818,0.694727047146402
7,5400,SA22,test,0.5588235259056091,0.3584905660377358
7,5400,SE11,test,0.9765625,0.49407114624505927
7,5400,SE14,test,0.9921875,0.4980392156862745
7,6300,SA02,test,0.658088207244873,0.5982147111612319
7,6300,SA03,test,0.8161764740943909,0.8080397470641373
7,6300,SA09,test,0.8272058963775635,0.8094641925627841
7,6300,SA12,test,0.5551470518112183,0.5549966873538041
7,6300,SA13,test,0.8860294222831726,0.8795686638577448
7,6300,SA14,test,0.8345588445663452,0.8245387691910722
7,6300,SA15,test,0.7297297120094299,0.7138573232323233
7,6300,SA22,test,0.783088207244873,0.7583678385906798
7,6300,SE11,test,0.9765625,0.49407114624505927
7,6300,SE14,test,0.9921875,0.4980392156862745
7,7200,SA02,test,0.7610294222831726,0.7508420355416507
7,7200,SA03,test,0.841911792755127,0.8329500821252589
7,7200,SA09,test,0.8161764740943909,0.7924297924297925
